"","ID","Age","Biomass"
"1069",1069,15,49.22649407
"1070",1070,15,30.39431209
"1071",1071,15,41.84493034
"1072",1072,15,51.425697
"1073",1073,16,45.85751968
"1074",1074,16,82.80516413
"1075",1075,16,89.3240455
"1076",1076,16,62.92008256
"1077",1077,16,28.28409467
"1078",1078,16,83.40104907
"1079",1079,16,50.83640706
"1080",1080,16,49.90055735
"1081",1081,16,65.07172521
"1082",1082,17,94.83206416
"1083",1083,17,41.06382781
"1084",1084,17,135.426933
"1085",1085,18,51.60946431
"1086",1086,18,29.45961744
"1087",1087,18,47.29632001
"1088",1088,18,36.48963527
"1089",1089,18,85.19640342
"1090",1090,18,53.22770869
"1091",1091,20,31.8205799
"1092",1092,20,49.1451588
"1093",1093,20,36.89402319
"1094",1094,20,47.67817572
"1095",1095,20,75.25373595
"1096",1096,20,42.61280429
"1097",1097,20,70.02342668
"1098",1098,20,46.22601513
"1099",1099,20,89.58564067
"1100",1100,20,83.46814822
"1101",1101,20,89.25318108
"1102",1102,20,69.62634895
"1103",1103,20,110.56301
"1104",1104,20,105.4862757
"1105",1105,20,94.46885354
"1106",1106,20,71.1524826
"1107",1107,20,58.74672887
"1108",1108,20,172.4339433
"1109",1109,20,36.17693516
"1110",1110,20,92.54404384
"1111",1111,20,83.31451746
"1112",1112,20,81.21695156
"1113",1113,20,89.3910794
"1114",1114,20,80.02600249
"1115",1115,20,93.54696908
"1116",1116,20,130.0286537
"1117",1117,20,58.6509408
"1118",1118,20,88.66076997
"1119",1119,20,68.94376446
"1120",1120,20,76.74416951
"1121",1121,20,51.1201209
"1122",1122,25,126.3650782
"1123",1123,25,94.46709353
"1124",1124,25,86.51966062
"1125",1125,25,59.66792837
"1126",1126,25,85.95787812
"1127",1127,25,121.1957535
"1128",1128,25,101.9694042
"1129",1129,25,125.207239
"1130",1130,25,98.0922296
"1131",1131,25,88.02520001
"1132",1132,25,56.94448805
"1133",1133,25,44.29889646
"1134",1134,25,64.6036427
"1135",1135,25,71.69914652
"1136",1136,3,0.292508352
"1137",1137,30,79.28861499
"1138",1138,30,71.40581463
"1139",1139,30,107.1651218
"1140",1140,30,82.53124093
"1141",1141,30,104.4161069
"1142",1142,30,111.2171006
"1143",1143,30,135.9170381
"1144",1144,30,145.2172257
"1145",1145,30,102.9252529
"1146",1146,30,67.76039639
"1147",1147,30,54.257246
"1148",1148,30,70.60590967
"1149",1149,30,61.60957786
"1150",1150,30,163.0047449
"1151",1151,30,80.62555014
"1152",1152,30,61.97842432
"1153",1153,30,107.2510614
"1154",1154,30,82.6507248
"1155",1155,30,41.31913152
"1156",1156,35,99.10027104
"1157",1157,35,39.13870354
"1158",1158,35,54.11979565
"1159",1159,35,170.7483308
"1160",1160,35,61.97888629
"1161",1161,35,64.34000346
"1162",1162,35,111.5161622
"1163",1163,4,13.56997429
"1164",1164,4,21.00907693
"1165",1165,40,127.6285778
"1166",1166,40,79.7949556
"1167",1167,40,206.9445339
"1168",1168,40,71.0890792
"1169",1169,40,115.7475173
"1170",1170,40,138.9746235
"1171",1171,40,51.82349296
"1172",1172,40,75.02609946
"1173",1173,40,120.4019521
"1174",1174,40,115.6299198
"1175",1175,40,67.95885821
"1176",1176,40,75.8131867
"1177",1177,40,83.52454411
"1178",1178,40,84.44696371
"1179",1179,40,101.3518254
"1180",1180,40,99.8624458
"1181",1181,40,82.88546316
"1182",1182,40,31.66279102
"1183",1183,40,81.43787115
"1184",1184,40,170.3778355
"1185",1185,40,109.1895273
"1186",1186,40,58.70903782
"1187",1187,45,83.75850251
"1188",1188,5,4.306525918
"1189",1189,5,0.711477281
"1190",1190,5,0.292508352
"1191",1191,5,1.402582369
"1192",1192,50,124.3310348
"1193",1193,50,54.4010287
"1194",1194,50,107.6847778
"1195",1195,50,76.20614719
"1196",1196,50,116.5256123
"1197",1197,50,108.3826003
"1198",1198,50,103.6269686
"1199",1199,50,222.0263775
"1200",1200,50,79.46838616
"1201",1201,50,113.508117
"1202",1202,50,178.2102818
"1203",1203,50,127.1200759
"1204",1204,50,64.1875449
"1205",1205,50,68.75180555
"1206",1206,50,129.5399062
"1207",1207,50,63.37696665
"1208",1208,50,90.16937292
"1209",1209,50,44.14981375
"1210",1210,6,7.900318522
"1211",1211,6,3.409822777
"1212",1212,6,12.35388916
"1213",1213,6,7.465240276
"1214",1214,6,4.635119353
"1215",1215,6,7.598784518
"1216",1216,6,4.125754225
"1217",1217,6,30.11461537
"1218",1218,6,7.397981415
"1219",1219,6,1.841499291
"1220",1220,6,20.18249483
"1221",1221,6,6.804213768
"1222",1222,6,7.590309584
"1223",1223,6,5.07935934
"1224",1224,6,2.782390706
"1225",1225,6,0.958186611
"1226",1226,60,96.93857249
"1227",1227,60,152.8637554
"1228",1228,60,75.14610078
"1229",1229,60,112.4020158
"1230",1230,60,123.7087029
"1231",1231,60,175.8267238
"1232",1232,60,225.8397773
"1233",1233,60,122.511264
"1234",1234,60,158.1431354
"1235",1235,60,204.3399616
"1236",1236,60,114.6413094
"1237",1237,60,132.1029542
"1238",1238,60,169.8375712
"1239",1239,60,135.4179037
"1240",1240,60,98.3913751
"1241",1241,60,179.8404542
"1242",1242,60,72.57333886
"1243",1243,7,3.416771101
"1244",1244,7,3.440530602
"1245",1245,7,9.954392787
"1246",1246,7,20.10782172
"1247",1247,7,17.39867422
"1248",1248,7,12.04878075
"1249",1249,7,13.24873395
"1250",1250,7,32.35733906
"1251",1251,7,25.63383787
"1252",1252,7,6.92524207
"1253",1253,7,6.35304556
"1254",1254,70,92.76730992
"1255",1255,8,13.60652298
"1256",1256,8,25.74079348
"1257",1257,8,12.10018517
"1258",1258,8,30.37523496
"1259",1259,8,48.73310147
"1260",1260,8,18.62951318
"1261",1261,8,12.40257817
"1262",1262,8,37.90650253
"1263",1263,8,5.229538199
"1264",1264,8,13.09606336
"1265",1265,8,12.75202169
"1266",1266,8,8.45461925
"1267",1267,8,7.454582636
"1268",1268,8,6.556699867
"1269",1269,8,33.33219248
"1270",1270,8,12.66629913
"1271",1271,8,12.02333941
"1272",1272,9,57.23206084
"1273",1273,9,31.66001157
"1274",1274,9,42.37892291
"1275",1275,9,9.505593802
"1276",1276,9,15.77982143
"1277",1277,9,31.31292751
"1278",1278,9,19.60541077
"1279",1279,9,26.1969272
"1280",1280,200,100.2550621
"1281",1281,200,93.87273093
"1282",1282,200,233.0106345
"1283",1283,200,85.70389845
"1284",1284,200,121.4042114
"1285",1285,200,62.23988047
"1286",1286,200,91.71246602
"1287",1287,200,57.43830387
"1288",1288,200,327.1739357
"1289",1289,200,214.9852212
"1290",1290,200,60.00386054
"1291",1291,200,107.4960747
"1292",1292,200,115.7521644
"1293",1293,200,132.0605805
"1294",1294,200,92.64111679
"1295",1295,200,109.6141396
"1296",1296,10,198.6282111
"1297",1297,12,186.5657011
"1298",1298,12,71.99599793
"1299",1299,12,256.4534315
"1300",1300,12,40.36376723
"1301",1301,14,33.91343566
"1302",1302,15,8.207517165
"1303",1303,15,53.67669992
"1304",1304,15,21.37731233
"1305",1305,15,5.861207671
"1306",1306,2,52.74606983
"1307",1307,2,114.1541698
"1308",1308,20,153.6563876
"1309",1309,20,47.59927503
"1310",1310,20,27.06026401
"1311",1311,20,300.2327514
"1312",1312,20,27.19566419
"1313",1313,20,15.23540631
"1314",1314,23,228.4989946
"1315",1315,25,159.4929919
"1316",1316,25,71.51342834
"1317",1317,25,197.6380616
"1318",1318,25,46.23192794
"1319",1319,25,9.18469893
"1320",1320,25,27.69576945
"1321",1321,25,0
"1322",1322,28,11.91129892
"1323",1323,3,271.5307173
"1324",1324,3,27.29640571
"1325",1325,3,51.80027021
"1326",1326,3,22.38642631
"1327",1327,3,25.14913731
"1328",1328,30,192.01418
"1329",1329,4,65.37166765
"1330",1330,5,10.078132
"1331",1331,52,70.68325749
"1332",1332,8,10.50739075
"1333",1333,8,8.96695705
"1334",1334,9,82.04361492
